Postal Code,State,Primary_city,Zone
75072,TX,McKinney,TX-DLS-A
75074,TX,Plano,TX-DLS-A
75075,TX,Plano,TX-DLS-A
75077,TX,Lewisville,TX-DLS-A
75078,TX,Prosper,TX-DLS-A
75080,TX,Richardson,TX-DLS-A
75081,TX,Richardson,TX-DLS-A
75082,TX,Richardson,TX-DLS-A
75083,TX,Richardson,TX-DLS-A
75085,TX,Richardson,TX-DLS-A
75086,TX,Plano,TX-DLS-A
75087,TX,Rockwall,TX-DLS-A
75088,TX,Rowlett,TX-DLS-A
75089,TX,Rowlett,TX-DLS-A
75093,TX,Plano,TX-DLS-A
75094,TX,Plano,TX-DLS-A
75098,TX,Wylie,TX-DLS-A
75099,TX,Coppell,TX-DLS-A
75104,TX,Cedar Hill,TX-DLS-A
75106,TX,Cedar Hill,TX-DLS-A
75114,TX,Crandall,TX-DLS-A
75115,TX,Desoto,TX-DLS-A
75116,TX,Duncanville,TX-DLS-A
75119,TX,Ennis,TX-DLS-A
75123,TX,Desoto,TX-DLS-A
75125,TX,Ferris,TX-DLS-A
75126,TX,Forney,TX-DLS-A
75132,TX,Fate,TX-DLS-A
75134,TX,Lancaster,TX-DLS-A
75135,TX,Caddo Mills,TX-DLS-A
75137,TX,Duncanville,TX-DLS-A
75138,TX,Duncanville,TX-DLS-A
75141,TX,Hutchins,TX-DLS-A
75142,TX,Kaufman,TX-DLS-A
75143,TX,Kemp,TX-DLS-A
75146,TX,Lancaster,TX-DLS-A
75149,TX,Mesquite,TX-DLS-A
75150,TX,Mesquite,TX-DLS-A
75152,TX,Palmer,TX-DLS-A
75154,TX,Red Oak,TX-DLS-A
75157,TX,Rosser,TX-DLS-A
75158,TX,Scurry,TX-DLS-A
75159,TX,Seagoville,TX-DLS-A
75160,TX,Terrell,TX-DLS-A
75161,TX,Terrell,TX-DLS-A
75164,TX,Josephine,TX-DLS-A
75165,TX,Waxahachie,TX-DLS-A
75166,TX,Lavon,TX-DLS-A
75167,TX,Waxahachie,TX-DLS-A
75172,TX,Wilmer,TX-DLS-A
75173,TX,Nevada,TX-DLS-A
75180,TX,Mesquite,TX-DLS-A
75181,TX,Mesquite,TX-DLS-A
75182,TX,Sunnyvale,TX-DLS-A
75185,TX,Mesquite,TX-DLS-A
75187,TX,Mesquite,TX-DLS-A
75189,TX,Royse City,TX-DLS-A
75201,TX,Dallas,TX-DLS-A
75202,TX,Dallas,TX-DLS-A
75203,TX,Dallas,TX-DLS-A
75204,TX,Dallas,TX-DLS-A
75205,TX,Dallas,TX-DLS-A
75206,TX,Dallas,TX-DLS-A
75207,TX,Dallas,TX-DLS-A
75208,TX,Dallas,TX-DLS-A
75209,TX,Dallas,TX-DLS-A
75210,TX,Dallas,TX-DLS-A
75211,TX,Dallas,TX-DLS-A
75212,TX,Dallas,TX-DLS-A
75214,TX,Dallas,TX-DLS-A
75215,TX,Dallas,TX-DLS-A
75216,TX,Dallas,TX-DLS-A
75217,TX,Dallas,TX-DLS-A
75218,TX,Dallas,TX-DLS-A
75219,TX,Dallas,TX-DLS-A
75220,TX,Dallas,TX-DLS-A
75221,TX,Dallas,TX-DLS-A
75222,TX,Dallas,TX-DLS-A
75223,TX,Dallas,TX-DLS-A
75224,TX,Dallas,TX-DLS-A
75225,TX,Dallas,TX-DLS-A
75226,TX,Dallas,TX-DLS-A
75227,TX,Dallas,TX-DLS-A
75228,TX,Dallas,TX-DLS-A
75229,TX,Dallas,TX-DLS-A
75230,TX,Dallas,TX-DLS-A
75231,TX,Dallas,TX-DLS-A
75232,TX,Dallas,TX-DLS-A
75233,TX,Dallas,TX-DLS-A
75234,TX,Dallas,TX-DLS-A
75235,TX,Dallas,TX-DLS-A
75236,TX,Dallas,TX-DLS-A
75237,TX,Dallas,TX-DLS-A
75238,TX,Dallas,TX-DLS-A
75239,TX,Dallas,TX-DLS-A
75240,TX,Dallas,TX-DLS-A
75241,TX,Dallas,TX-DLS-A
75242,TX,Dallas,TX-DLS-A
75243,TX,Dallas,TX-DLS-A
75244,TX,Dallas,TX-DLS-A
75245,TX,Dallas,TX-DLS-A
75246,TX,Dallas,TX-DLS-A
75247,TX,Dallas,TX-DLS-A
75248,TX,Dallas,TX-DLS-A
75249,TX,Dallas,TX-DLS-A
75250,TX,Dallas,TX-DLS-A
75251,TX,Dallas,TX-DLS-A
75252,TX,Dallas,TX-DLS-A
75253,TX,Dallas,TX-DLS-A
75254,TX,Dallas,TX-DLS-A
75260,TX,Dallas,TX-DLS-A
75261,TX,Dallas,TX-DLS-A
75262,TX,Dallas,TX-DLS-A
75263,TX,Dallas,TX-DLS-A
75264,TX,Dallas,TX-DLS-A
75265,TX,Dallas,TX-DLS-A
75266,TX,Dallas,TX-DLS-A
75267,TX,Dallas,TX-DLS-A
75270,TX,Dallas,TX-DLS-A
75275,TX,Dallas,TX-DLS-A
75277,TX,Dallas,TX-DLS-A
75283,TX,Dallas,TX-DLS-A
75284,TX,Dallas,TX-DLS-A
75285,TX,Dallas,TX-DLS-A
75286,TX,Dallas,TX-DLS-A
75287,TX,Dallas,TX-DLS-A
75301,TX,Dallas,TX-DLS-A
75303,TX,Dallas,TX-DLS-A
75312,TX,Dallas,TX-DLS-A
75313,TX,Dallas,TX-DLS-A
75315,TX,Dallas,TX-DLS-A
75320,TX,Dallas,TX-DLS-A
75326,TX,Dallas,TX-DLS-A
75336,TX,Dallas,TX-DLS-A
75339,TX,Dallas,TX-DLS-A
75342,TX,Dallas,TX-DLS-A
75354,TX,Dallas,TX-DLS-A
75355,TX,Dallas,TX-DLS-A
75356,TX,Dallas,TX-DLS-A
75357,TX,Dallas,TX-DLS-A
75358,TX,Dallas,TX-DLS-A
75359,TX,Dallas,TX-DLS-A
75360,TX,Dallas,TX-DLS-A
75367,TX,Dallas,TX-DLS-A
75370,TX,Dallas,TX-DLS-A
75371,TX,Dallas,TX-DLS-A
75372,TX,Dallas,TX-DLS-A
75373,TX,Dallas,TX-DLS-A
75374,TX,Dallas,TX-DLS-A
75376,TX,Dallas,TX-DLS-A
75378,TX,Dallas,TX-DLS-A
75379,TX,Dallas,TX-DLS-A
75380,TX,Dallas,TX-DLS-A
75381,TX,Dallas,TX-DLS-A
75382,TX,Dallas,TX-DLS-A
75389,TX,Dallas,TX-DLS-A
75390,TX,Dallas,TX-DLS-A
75391,TX,Dallas,TX-DLS-A
75392,TX,Dallas,TX-DLS-A
75393,TX,Dallas,TX-DLS-A
75394,TX,Dallas,TX-DLS-A
75395,TX,Dallas,TX-DLS-A
75397,TX,Dallas,TX-DLS-A
75398,TX,Dallas,TX-DLS-A
75407,TX,Princeton,TX-DLS-A
75424,TX,Blue Ridge,TX-DLS-A
75442,TX,Farmersville,TX-DLS-A
75454,TX,Melissa,TX-DLS-A
75474,TX,Quinlan,TX-DLS-A
76001,TX,Arlington,TX-DLS-A
76002,TX,Arlington,TX-DLS-A
76003,TX,Arlington,TX-DLS-A
76004,TX,Arlington,TX-DLS-A
76005,TX,Arlington,TX-DLS-A
76006,TX,Arlington,TX-DLS-A
76007,TX,Arlington,TX-DLS-A
76008,TX,Aledo,TX-DLS-A
76009,TX,Alvarado,TX-DLS-A
76010,TX,Arlington,TX-DLS-A
76011,TX,Arlington,TX-DLS-A
76012,TX,Arlington,TX-DLS-A
76013,TX,Arlington,TX-DLS-A
76014,TX,Arlington,TX-DLS-A
76015,TX,Arlington,TX-DLS-A
76016,TX,Arlington,TX-DLS-A
76017,TX,Arlington,TX-DLS-A
76018,TX,Arlington,TX-DLS-A
76020,TX,Azle,TX-DLS-A
76021,TX,Bedford,TX-DLS-A
76022,TX,Bedford,TX-DLS-A
76023,TX,Boyd,TX-DLS-A
76028,TX,Burleson,TX-DLS-A
76031,TX,Cleburne,TX-DLS-A
76033,TX,Cleburne,TX-DLS-A
76034,TX,Colleyville,TX-DLS-A
76035,TX,Cresson,TX-DLS-A
76036,TX,Crowley,TX-DLS-A
76039,TX,Euless,TX-DLS-A
76040,TX,Euless,TX-DLS-A
76044,TX,Godley,TX-DLS-A
76050,TX,Grandview,TX-DLS-A
76051,TX,Grapevine,TX-DLS-A
76052,TX,Haslet,TX-DLS-A
76053,TX,Hurst,TX-DLS-A
76054,TX,Hurst,TX-DLS-A
76058,TX,Joshua,TX-DLS-A
76059,TX,Keene,TX-DLS-A
76060,TX,Kennedale,TX-DLS-A
76061,TX,Lillian,TX-DLS-A
76063,TX,Mansfield,TX-DLS-A
76064,TX,Maypearl,TX-DLS-A
76065,TX,Midlothian,TX-DLS-A
76071,TX,Newark,TX-DLS-A
76073,TX,Paradise,TX-DLS-A
76078,TX,Rhome,TX-DLS-A
76082,TX,Springtown,TX-DLS-A
76084,TX,Venus,TX-DLS-A
76085,TX,Weatherford,TX-DLS-A
76086,TX,Weatherford,TX-DLS-A
76087,TX,Weatherford,TX-DLS-A
76092,TX,Southlake,TX-DLS-A
76094,TX,Arlington,TX-DLS-A
76096,TX,Arlington,TX-DLS-A
76097,TX,Burleson,TX-DLS-A
76101,TX,Fort Worth,TX-DLS-A
76102,TX,Fort Worth,TX-DLS-A
76103,TX,Fort Worth,TX-DLS-A
76104,TX,Fort Worth,TX-DLS-A
76105,TX,Fort Worth,TX-DLS-A
76106,TX,Fort Worth,TX-DLS-A
76107,TX,Fort Worth,TX-DLS-A
76108,TX,Fort Worth,TX-DLS-A
76109,TX,Fort Worth,TX-DLS-A
76110,TX,Fort Worth,TX-DLS-A
76111,TX,Fort Worth,TX-DLS-A
76112,TX,Fort Worth,TX-DLS-A
76114,TX,Fort Worth,TX-DLS-A
76115,TX,Fort Worth,TX-DLS-A
76116,TX,Fort Worth,TX-DLS-A
76117,TX,Haltom City,TX-DLS-A
76118,TX,Fort Worth,TX-DLS-A
76119,TX,Fort Worth,TX-DLS-A
76120,TX,Fort Worth,TX-DLS-A
76121,TX,Fort Worth,TX-DLS-A
76122,TX,Fort Worth,TX-DLS-A
76123,TX,Fort Worth,TX-DLS-A
76124,TX,Fort Worth,TX-DLS-A
76126,TX,Fort Worth,TX-DLS-A
76127,TX,Naval Air Station/ Jrb,TX-DLS-A
76129,TX,Fort Worth,TX-DLS-A
76130,TX,Fort Worth,TX-DLS-A
76131,TX,Fort Worth,TX-DLS-A
76132,TX,Fort Worth,TX-DLS-A
76133,TX,Fort Worth,TX-DLS-A
76134,TX,Fort Worth,TX-DLS-A
76135,TX,Fort Worth,TX-DLS-A
76136,TX,Fort Worth,TX-DLS-A
76137,TX,Fort Worth,TX-DLS-A
76140,TX,Fort Worth,TX-DLS-A
76147,TX,Fort Worth,TX-DLS-A
76148,TX,Fort Worth,TX-DLS-A
76150,TX,Fort Worth,TX-DLS-A
76155,TX,Fort Worth,TX-DLS-A
76161,TX,Fort Worth,TX-DLS-A
76162,TX,Fort Worth,TX-DLS-A
76163,TX,Fort Worth,TX-DLS-A
76164,TX,Fort Worth,TX-DLS-A
76166,TX,Fort Worth,TX-DLS-A
76177,TX,Fort Worth,TX-DLS-A
76178,TX,Fort Worth,TX-DLS-A
76179,TX,Fort Worth,TX-DLS-A
76180,TX,North Richland Hills,TX-DLS-A
76181,TX,Fort Worth,TX-DLS-A
76182,TX,North Richland Hills,TX-DLS-A
76185,TX,Fort Worth,TX-DLS-A
76191,TX,Fort Worth,TX-DLS-A
76192,TX,Fort Worth,TX-DLS-A
76193,TX,Fort Worth,TX-DLS-A
76195,TX,Fort Worth,TX-DLS-A
76196,TX,Fort Worth,TX-DLS-A
76197,TX,Fort Worth,TX-DLS-A
76198,TX,Fort Worth,TX-DLS-A
76199,TX,Fort Worth,TX-DLS-A
76201,TX,Denton,TX-DLS-A
76202,TX,Denton,TX-DLS-A
76203,TX,Denton,TX-DLS-A
76204,TX,Denton,TX-DLS-A
76205,TX,Denton,TX-DLS-A
76206,TX,Denton,TX-DLS-A
76207,TX,Denton,TX-DLS-A
76208,TX,Denton,TX-DLS-A
76209,TX,Denton,TX-DLS-A
76210,TX,Denton,TX-DLS-A
76226,TX,Argyle,TX-DLS-A
76227,TX,Aubrey,TX-DLS-A
76234,TX,Decatur,TX-DLS-A
76244,TX,Keller,TX-DLS-A
76247,TX,Justin,TX-DLS-A
76248,TX,Keller,TX-DLS-A
76249,TX,Krum,TX-DLS-A
76259,TX,Ponder,TX-DLS-A
76262,TX,Roanoke,TX-DLS-A
77002,TX,Houston,TX-HOU-B
77003,TX,Houston,TX-HOU-B
77004,TX,Houston,TX-HOU-B
77005,TX,Houston,TX-HOU-B
77006,TX,Houston,TX-HOU-B
77007,TX,Houston,TX-HOU-B
77008,TX,Houston,TX-HOU-B
77009,TX,Houston,TX-HOU-B
77010,TX,Houston,TX-HOU-B
77011,TX,Houston,TX-HOU-B
77012,TX,Houston,TX-HOU-B
77013,TX,Houston,TX-HOU-B
77014,TX,Houston,TX-HOU-B
77015,TX,Houston,TX-HOU-B
77016,TX,Houston,TX-HOU-B
77017,TX,Houston,TX-HOU-B
77018,TX,Houston,TX-HOU-B
77019,TX,Houston,TX-HOU-B
77020,TX,Houston,TX-HOU-B
77021,TX,Houston,TX-HOU-B
77022,TX,Houston,TX-HOU-B
77023,TX,Houston,TX-HOU-B
77024,TX,Houston,TX-HOU-B
77025,TX,Houston,TX-HOU-B
77026,TX,Houston,TX-HOU-B
77027,TX,Houston,TX-HOU-B
77028,TX,Houston,TX-HOU-B
77029,TX,Houston,TX-HOU-B
77030,TX,Houston,TX-HOU-B
77031,TX,Houston,TX-HOU-B
77032,TX,Houston,TX-HOU-B
77033,TX,Houston,TX-HOU-B
77034,TX,Houston,TX-HOU-B
77035,TX,Houston,TX-HOU-B
77036,TX,Houston,TX-HOU-B
77037,TX,Houston,TX-HOU-B
77038,TX,Houston,TX-HOU-B
77039,TX,Houston,TX-HOU-B
77040,TX,Houston,TX-HOU-B
77041,TX,Houston,TX-HOU-B
77042,TX,Houston,TX-HOU-B
77043,TX,Houston,TX-HOU-B
77044,TX,Houston,TX-HOU-B
77045,TX,Houston,TX-HOU-B
77046,TX,Houston,TX-HOU-B
77047,TX,Houston,TX-HOU-B
77048,TX,Houston,TX-HOU-B
77049,TX,Houston,TX-HOU-B
77050,TX,Houston,TX-HOU-B
77051,TX,Houston,TX-HOU-B
77053,TX,Houston,TX-HOU-B
77054,TX,Houston,TX-HOU-B
77055,TX,Houston,TX-HOU-B
77056,TX,Houston,TX-HOU-B
77057,TX,Houston,TX-HOU-B
77058,TX,Houston,TX-HOU-B
77059,TX,Houston,TX-HOU-B
77060,TX,Houston,TX-HOU-B
77061,TX,Houston,TX-HOU-B
77062,TX,Houston,TX-HOU-B
77063,TX,Houston,TX-HOU-B
77064,TX,Houston,TX-HOU-B
77065,TX,Houston,TX-HOU-B
77066,TX,Houston,TX-HOU-B
77067,TX,Houston,TX-HOU-B
77068,TX,Houston,TX-HOU-B
77069,TX,Houston,TX-HOU-B
77070,TX,Houston,TX-HOU-B
77071,TX,Houston,TX-HOU-B
77072,TX,Houston,TX-HOU-B
77073,TX,Houston,TX-HOU-B
77074,TX,Houston,TX-HOU-B
77075,TX,Houston,TX-HOU-B
77076,TX,Houston,TX-HOU-B
77077,TX,Houston,TX-HOU-B
77078,TX,Houston,TX-HOU-B
77079,TX,Houston,TX-HOU-B
77080,TX,Houston,TX-HOU-B
77081,TX,Houston,TX-HOU-B
77082,TX,Houston,TX-HOU-B
77083,TX,Houston,TX-HOU-B
77084,TX,Houston,TX-HOU-B
77085,TX,Houston,TX-HOU-B
77086,TX,Houston,TX-HOU-B
77087,TX,Houston,TX-HOU-B
77088,TX,Houston,TX-HOU-B
77089,TX,Houston,TX-HOU-B
77090,TX,Houston,TX-HOU-B
77091,TX,Houston,TX-HOU-B
77092,TX,Houston,TX-HOU-B
77093,TX,Houston,TX-HOU-B
77094,TX,Houston,TX-HOU-B
77095,TX,Houston,TX-HOU-B
77096,TX,Houston,TX-HOU-B
77098,TX,Houston,TX-HOU-B
77099,TX,Houston,TX-HOU-B
77201,TX,Houston,TX-HOU-B
77301,TX,Conroe,TX-HOU-B
77302,TX,Conroe,TX-HOU-B
77306,TX,Conroe,TX-HOU-B
77316,TX,Montgomery,TX-HOU-B
77336,TX,Huffman,TX-HOU-B
77338,TX,Humble,TX-HOU-B
77339,TX,Humble,TX-HOU-B
77345,TX,Humble,TX-HOU-B
77346,TX,Humble,TX-HOU-B
77354,TX,Magnolia,TX-HOU-B
77355,TX,Magnolia,TX-HOU-B
77357,TX,New Caney,TX-HOU-B
77362,TX,Pinehurst,TX-HOU-B
77365,TX,Porter,TX-HOU-B
77372,TX,Splendora,TX-HOU-B
77373,TX,Spring,TX-HOU-B
77375,TX,Tomball,TX-HOU-B
77377,TX,Tomball,TX-HOU-B
77379,TX,Spring,TX-HOU-B
77380,TX,Spring,TX-HOU-B
77381,TX,Spring,TX-HOU-B
77382,TX,Spring,TX-HOU-B
77384,TX,Conroe,TX-HOU-B
77385,TX,Conroe,TX-HOU-B
77386,TX,Spring,TX-HOU-B
77388,TX,Spring,TX-HOU-B
77389,TX,Spring,TX-HOU-B
77396,TX,Humble,TX-HOU-B
77401,TX,Bellaire,TX-HOU-B
77406,TX,Richmond,TX-HOU-B
77407,TX,Richmond,TX-HOU-B
77415,TX,Cedar Lane,TX-HOU-B
77417,TX,Beasley,TX-HOU-B
77420,TX,Boling,TX-HOU-B
77422,TX,Brazoria,TX-HOU-B
77423,TX,Brookshire,TX-HOU-B
77429,TX,Cypress,TX-HOU-B
77430,TX,Damon,TX-HOU-B
77433,TX,Cypress,TX-HOU-B
77434,TX,Eagle Lake,TX-HOU-B
77435,TX,East Bernard,TX-HOU-B
77436,TX,Egypt,TX-HOU-B
77441,TX,Fulshear,TX-HOU-B
77443,TX,Glen Flora,TX-HOU-B
77444,TX,Guy,TX-HOU-B
77445,TX,Hempstead,TX-HOU-B
77446,TX,Prairie View,TX-HOU-B
77447,TX,Hockley,TX-HOU-B
77448,TX,Hungerford,TX-HOU-B
77449,TX,Katy,TX-HOU-B
77450,TX,Katy,TX-HOU-B
77451,TX,Kendleton,TX-HOU-B
77453,TX,Lane City,TX-HOU-B
77454,TX,Lissie,TX-HOU-B
77459,TX,Missouri City,TX-HOU-B
77461,TX,Needville,TX-HOU-B
77464,TX,Orchard,TX-HOU-B
77466,TX,Pattison,TX-HOU-B
77467,TX,Pierce,TX-HOU-B
77468,TX,Pledger,TX-HOU-B
77469,TX,Richmond,TX-HOU-B
77471,TX,Rosenberg,TX-HOU-B
77473,TX,San Felipe,TX-HOU-B
77474,TX,Sealy,TX-HOU-B
77476,TX,Simonton,TX-HOU-B
77477,TX,Stafford,TX-HOU-B
77478,TX,Sugar Land,TX-HOU-B
77479,TX,Sugar Land,TX-HOU-B
77480,TX,Sweeny,TX-HOU-B
77481,TX,Thompsons,TX-HOU-B
77482,TX,Van Vleck,TX-HOU-B
77484,TX,Waller,TX-HOU-B
77485,TX,Wallis,TX-HOU-B
77486,TX,West Columbia,TX-HOU-B
77488,TX,Wharton,TX-HOU-B
77489,TX,Missouri City,TX-HOU-B
77493,TX,Katy,TX-HOU-B
77494,TX,Katy,TX-HOU-B
77498,TX,Sugar Land,TX-HOU-B
77502,TX,Pasadena,TX-HOU-B
77503,TX,Pasadena,TX-HOU-B
77504,TX,Pasadena,TX-HOU-B
77505,TX,Pasadena,TX-HOU-B
77506,TX,Pasadena,TX-HOU-B
77507,TX,Pasadena,TX-HOU-B
77510,TX,Santa Fe,TX-HOU-B
77511,TX,Alvin,TX-HOU-B
77515,TX,Angleton,TX-HOU-B
77517,TX,Santa Fe,TX-HOU-B
77518,TX,Bacliff,TX-HOU-B
77520,TX,Baytown,TX-HOU-B
77521,TX,Baytown,TX-HOU-B
77523,TX,Baytown,TX-HOU-B
77530,TX,Channelview,TX-HOU-B
77531,TX,Clute,TX-HOU-B
77532,TX,Crosby,TX-HOU-B
77534,TX,Danbury,TX-HOU-B
77535,TX,Dayton,TX-HOU-B
77536,TX,Deer Park,TX-HOU-B
77539,TX,Dickinson,TX-HOU-B
77541,TX,Freeport,TX-HOU-B
77545,TX,Fresno,TX-HOU-B
77546,TX,Friendswood,TX-HOU-B
77547,TX,Galena Park,TX-HOU-B
77550,TX,Galveston,TX-HOU-B
77551,TX,Galveston,TX-HOU-B
77554,TX,Galveston,TX-HOU-B
77562,TX,Highlands,TX-HOU-B
77563,TX,Hitchcock,TX-HOU-B
77565,TX,Kemah,TX-HOU-B
77566,TX,Lake Jackson,TX-HOU-B
77568,TX,La Marque,TX-HOU-B
77571,TX,La Porte,TX-HOU-B
77573,TX,League City,TX-HOU-B
77577,TX,Liverpool,TX-HOU-B
77578,TX,Manvel,TX-HOU-B
77580,TX,Mont Belvieu,TX-HOU-B
77581,TX,Pearland,TX-HOU-B
77583,TX,Rosharon,TX-HOU-B
77584,TX,Pearland,TX-HOU-B
77586,TX,Seabrook,TX-HOU-B
77587,TX,South Houston,TX-HOU-B
77590,TX,Texas City,TX-HOU-B
77591,TX,Texas City,TX-HOU-B
77598,TX,Webster,TX-HOU-B
